영업상태명,상세영업상태명,소재지전체주소,도로명전체주소,도로명우편번호,업태구분명,좌표정보(X),좌표정보(Y)
폐업,폐업,전라남도 여수시 덕충동 2005 국제관 ,"전라남도 여수시 박람회길 1, 국제관 (덕충동)",59723,기타 휴게음식점,268319.2963,139411.029
폐업,폐업,전라남도 여수시 덕충동 2005 국제관 ,"전라남도 여수시 박람회길 1, 국제관 (덕충동)",59723,기타 휴게음식점,268319.2963,139411.029
폐업,폐업,전라남도 여수시 광무동 297-2 103호,"전라남도 여수시 좌수영로 25, 103호 (광무동)",59750,편의점,266573.8507,138497.3737
폐업,폐업,전라남도 여수시 충무동 621-1 ,전라남도 여수시 충무로 47-2 (충무동),59733,일반조리판매,266898.7403,138276.3211
폐업,폐업,전라남도 여수시 신기동 24-9 ,전라남도 여수시 신기북3길 21 (신기동),59680,커피숍,261443.8605,140784.913
폐업,폐업,전라남도 여수시 율촌면 월산리 1504-2 ,전라남도 여수시 율촌면 여순로 1022-162,59602,커피숍,252243.4665,153906.9458
폐업,폐업,전라남도 여수시 신기동 116-1 ,"전라남도 여수시 신기남1길 19, 1층 (신기동)",59686,커피숍,261251.5192,140253.277
폐업,폐업,전라남도 여수시 덕충동 2005 국제관 ,"전라남도 여수시 박람회길 1, 국제관 (덕충동)",59723,기타 휴게음식점,268319.2963,139411.029
폐업,폐업,전라남도 여수시 덕충동 2005 국제관 ,"전라남도 여수시 박람회길 1, 국제관 (덕충동)",59723,기타 휴게음식점,268319.2963,139411.029
폐업,폐업,전라남도 여수시 미평동 690-14 ,"전라남도 여수시 미평11길 17-1, 1층 (미평동)",59629,편의점,264522.745,141326.26
폐업,폐업,전라남도 여수시 학동 88-8 ,"전라남도 여수시 선소로 57-1, 1층 (학동)",59689,기타 휴게음식점,260953.3136,140136.3721
폐업,폐업,전라남도 여수시 신기동 107-5 가동 1층 ,"전라남도 여수시 신기남3길 29, 가동 1층 (신기동)",59687,기타 휴게음식점,261221.9481,140423.8561
폐업,폐업,전라남도 여수시 소라면 현천리 187-12 ,"전라남도 여수시 소라면 마륜길 3, 3층",59654,커피숍,256771.3783,140618.551
폐업,폐업,전라남도 여수시 봉계동 11-5번지 ,"전라남도 여수시 봉계대곡길 92, 1층 (봉계동)",59632,기타 휴게음식점,263041.6183,143582.3947
폐업,폐업,전라남도 여수시 교동 438번지 ,"전라남도 여수시 중앙로 63, 1층 (교동)",59736,커피숍,267192.3087,138219.795
폐업,폐업,전라남도 여수시 여서동 490-11 ,"전라남도 여수시 여서로 146-11, 1층 (여서동)",59705,기타 휴게음식점,263930.1504,139023.9707
폐업,폐업,전라남도 여수시 문수동 929 대성베르힐 116동 지1층 B205호 ,"전라남도 여수시 여문2로 128-38, 116동 지1층 B205호 (문수동, 대성베르힐)",59703,기타 휴게음식점,263685.9371,139569.4034
폐업,폐업,전라남도 여수시 신기동 114-3 1층 ,"전라남도 여수시 신기남1길 16-9, 1층 (신기동)",59686,커피숍,261300.2847,140323.5789
폐업,폐업,전라남도 여수시 문수동 192-6 M31빌딩 1층 ,"전라남도 여수시 문수로 31, M31빌딩  1층 (문수동)",59703,커피숍,264000.5832,139415.384
폐업,폐업,전라남도 여수시 문수동 929 대성베르힐 ,"전라남도 여수시 여문2로 128-38, 116동 B201호 (문수동, 대성베르힐)",59703,편의점,263685.9371,139569.4034
폐업,폐업,전라남도 여수시 소호동 441-4 ,전라남도 여수시 소호6길 7-5 (소호동),59669,커피숍,259420.9969,138163.0445
폐업,폐업,전라남도 여수시 웅천동 1883-5 ,전라남도 여수시 웅천남6로 22 (웅천동),59792,커피숍,261870.2379,138114.7969
폐업,폐업,전라남도 여수시 여서동 213 ,"전라남도 여수시 여서1로 51, 1층 (여서동)",59708,커피숍,264327.3459,139551.7353
폐업,폐업,전라남도 여수시 여서동 215-3 ,"전라남도 여수시 여문문화1길 22, 대양빌딩 3층 (여서동)",59713,기타 휴게음식점,264457.4776,139677.027
폐업,폐업,전라남도 여수시 서교동 264 ,전라남도 여수시 서교6길 5 (서교동),59752,기타 휴게음식점,266633.5683,138442.5195
폐업,폐업,전라남도 여수시 안산동 464-1 ,"전라남도 여수시 안심산길 19, 1호 (안산동)",59661,기타 휴게음식점,258904.9983,140292.8748
폐업,폐업,전라남도 여수시 수정동 99-3 ,"전라남도 여수시 오동도로 102, 101호 (수정동)",59745,커피숍,268809.707,138370.618
폐업,폐업,전라남도 여수시 소호동 157-5 ,"전라남도 여수시 소호로 498, 2층 (소호동)",59665,커피숍,259873.488,138857.1593
폐업,폐업,전라남도 여수시 선원동 1225-7 ,"전라남도 여수시 선원7길 8-14, 1층 (선원동)",59644,커피숍,259126.5706,140505.7018
폐업,폐업,전라남도 여수시 공화동 715-2 ,"전라남도 여수시 동문로 120, 1층 (공화동)",59744,커피숍,268050.9442,138958.3671
폐업,폐업,전라남도 여수시 덕충동 2005 국제관 ,"전라남도 여수시 박람회길 1, 국제관 A동 Aa-108호 (덕충동)",59723,커피숍,268319.2963,139411.029
폐업,폐업,전라남도 여수시 국동 1082-13 ,"전라남도 여수시 어항단지로 43, 1층 (국동)",59760,기타 휴게음식점,265416.2412,136626.0544
폐업,폐업,전라남도 여수시 웅천동 1728-4 ,"전라남도 여수시 신월로 112, 1~2층 (웅천동)",59692,커피숍,262204.7782,139062.82
폐업,폐업,전라남도 여수시 학동 106-4 ,"전라남도 여수시 도원로 256-1, 1층 (학동)",59674,커피숍,260296.9092,140445.1413
폐업,폐업,전라남도 여수시 충무동 621-6 ,"전라남도 여수시 충무1길 5, 1층 (충무동)",59733,기타 휴게음식점,266879.7622,138265.5328
폐업,폐업,전라남도 여수시 웅천동 1699-5 ,"전라남도 여수시 예울마루로 35-38, 1층 (웅천동)",59691,커피숍,261494.9037,138865.6111
폐업,폐업,전라남도 여수시 덕충동 2033 ,"전라남도 여수시 박람회길 70, 상가2동 B105호 (덕충동)",59723,기타 휴게음식점,268047.4938,139800.0798
폐업,폐업,전라남도 여수시 화장동 774-1 ,"전라남도 여수시 화산로 42, 1층 (화장동)",59643,커피숍,258806.4294,141712.8394
폐업,폐업,전라남도 여수시 학동 50-1 ,"전라남도 여수시 쌍봉로 48, 1층 제3호 (학동)",59673,커피숍,260471.0406,141049.7471
폐업,폐업,전라남도 여수시 율촌면 상봉리 산 80-2 ,전라남도 여수시 율촌면 두언길 69,59603,커피숍,,
폐업,폐업,전라남도 여수시 여서동 220-3 ,"전라남도 여수시 여서1로 83-1, 1층 (여서동)",59713,커피숍,264589.5308,139719.1436
폐업,폐업,전라남도 여수시 화장동 846-6 ,"전라남도 여수시 대통로 70, 1층 (화장동)",59638,편의점,258878.5909,142264.9736
폐업,폐업,전라남도 여수시 여서동 213 ,"전라남도 여수시 여서1로 51, 2층 (여서동)",59708,기타 휴게음식점,264327.3459,139551.7353
폐업,폐업,전라남도 여수시 공화동 1253-1번지 ,"전라남도 여수시 동문로 104, 1층 (공화동)",59743,기타 휴게음식점,267948.2643,138815.0564
폐업,폐업,전라남도 여수시 학동 225번지 (여수 동동 북축제 행사장) ,,,푸드트럭,260358.3387,139931.6807
폐업,폐업,전라남도 여수시 안산동 726-13번지 ,"전라남도 여수시 장성1길 38, 1층 (안산동)",59663,편의점,259717.2492,139767.5825
폐업,폐업,전라남도 여수시 웅천동 1638-16 ,"전라남도 여수시 웅천7길 19, 2층 (웅천동)",59694,커피숍,262616.7405,138552.2658
폐업,폐업,전라남도 여수시 학동 175-8번지 ,"전라남도 여수시 시청동1길 33, 2층 (학동)",59689,커피숍,260616.0257,140143.0036
폐업,폐업,전라남도 여수시 학동 29-1 ,"전라남도 여수시 흥국로 49, 1층 (학동)",59679,커피숍,261072.2265,140667.3108
폐업,폐업,전라남도 여수시 안산동 464-1 ,"전라남도 여수시 안심산길 19, 1층 (안산동)",59661,커피숍,258904.9983,140292.8748
폐업,폐업,전라남도 여수시 소라면 덕양리 1273 ,전라남도 여수시 소라면 하세동길 2-1,59649,커피숍,257691.2218,144532.2084
폐업,폐업,전라남도 여수시 신기동 29-4 ,"전라남도 여수시 신기북3길 13, 1층 (신기동)",59680,커피숍,261362.9507,140803.1521
폐업,폐업,전라남도 여수시 학동 5-22번지 ,"전라남도 여수시 쌍봉로 33-1, 1층 (학동)",59671,커피숍,260320.1866,141107.464
폐업,폐업,전라남도 여수시 돌산읍 평사리 1292-29번지 ,"전라남도 여수시 돌산읍 무술목길 141, 1층",59771,편의점,271066.7613,133179.3689
폐업,폐업,전라남도 여수시 여서동 224-8 1층 ,"전라남도 여수시 여서1로 110, 1층 (여서동)",59712,편의점,264851.8395,139705.1175
폐업,폐업,전라남도 여수시 고소동 176 2층 ,"전라남도 여수시 하멜로 26-1, 2층 (고소동)",59740,커피숍,267975.1797,138248.9908
폐업,폐업,전라남도 여수시 고소동 472-10 외 1필지 2층 ,"전라남도 여수시 고소5길 24-2, 2층 (고소동)",59739,커피숍,267668.3636,138116.5578
폐업,폐업,전라남도 여수시 소라면 복산리 883 1층 ,"전라남도 여수시 소라면 대곡해안길 253-1, 1층",59648,커피숍,254053.093,139416.849
폐업,폐업,전라남도 여수시 미평동 569-1 2층 ,"전라남도 여수시 둔덕2길 6-7, 2층 (미평동)",59697,커피숍,264251.1658,141230.4382
폐업,폐업,전라남도 여수시 소호동 359-4 1층 ,"전라남도 여수시 소호로 475, 1층 (소호동)",59666,기타 휴게음식점,259699.5077,138706.451
폐업,폐업,전라남도 여수시 웅천동 1888-1 포레나 여수 웅천 1단지 104동 121호,"전라남도 여수시 웅천남8로 24, 104동 1층 121호 (웅천동, 포레나 여수 웅천 1단지)",59792,커피숍,262212.9335,138053.9642
폐업,폐업,전라남도 여수시 웅천동 1717-1 1층 ,"전라남도 여수시 웅남5길 3, 1층 (웅천동)",59692,커피숍,262048.4546,138994.7999
폐업,폐업,전라남도 여수시 학동 106-7 ,"전라남도 여수시 도원로 260-1, 1층 (학동)",59674,커피숍,260336.9201,140453.9968
폐업,폐업,전라남도 여수시 중앙동 743 ,"전라남도 여수시 중앙로 69-1, 1층 (중앙동)",59736,전통찻집,267266.2856,138218.5627
폐업,폐업,전라남도 순천시 중앙동 125 외 2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외 2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외 2필지(중앙로 일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외 2필지(중앙로 일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,,"전라남도 순천시 중앙로 125, 푸드앤아트페스티벌(중앙로일원) (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙동일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙동일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 중앙동 125 외2필지푸드앤아트페스티벌(중앙동일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 행동 37-1 손치과의원 ,"전라남도 순천시 중앙로 125, 외2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 손치과의원 ,"전라남도 순천시 중앙로 125, 외 2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 손치과의원 ,"전라남도 순천시 중앙로 125, 외 2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 손치과의원 ,"전라남도 순천시 중앙로 125, 외 2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 손치과의원 ,"전라남도 순천시 중앙로 125, 외 2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 손치과의원 ,"전라남도 순천시 중앙로 125, 외 2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 손치과의원 ,"전라남도 순천시 중앙로 125, 외 2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 ,"전라남도 순천시 중앙로 125, 외 2필지 푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 행동 37-1 ,"전라남도 순천시 중앙로 125, 외 2필지,푸드아트행사장 내 (행동)",57941,기타 휴게음식점,244128.0594,162101.8942
폐업,폐업,전라남도 순천시 중앙동 125 외2필지 푸드앤아트페스티벌(중앙로일원) ,,,기타 휴게음식점,244207.2214,162021.1228
폐업,폐업,전라남도 순천시 오천동 967-4 ,"전라남도 순천시 오천6길 27-1, 1층 (오천동)",57999,떡카페,245164.2882,159520.2492
폐업,폐업,전라남도 순천시 연향동 814-25 2023국제농업박람회 ,,,기타 휴게음식점,246931.0468,158949.2399
폐업,폐업,전라남도 순천시 연향동 814-25 2023 국제농업박람회 ,,,기타 휴게음식점,246931.0468,158949.2399
폐업,폐업,전라남도 순천시 연향동 814-25 ,,,기타 휴게음식점,246931.0468,158949.2399
폐업,폐업,전라남도 순천시 해룡면 농주리 230-2 1층 ,"전라남도 순천시 해룡면 노월길 82-46, 1층",58025,기타 휴게음식점,247709.329,151628.5248
폐업,폐업,전라남도 순천시 저전동 5-7 ,"전라남도 순천시 중앙로 81-1, 1층 (저전동)",57957,커피숍,244104.8236,161673.773
폐업,폐업,전라남도 순천시 오천동 600 1층 프랑스정원 ,"전라남도 순천시 국가정원1호길 47, 프랑스정원 1층 (오천동)",58026,커피숍,245452.012,158961.4178
폐업,폐업,전라남도 순천시 가곡동 37-5 대사랑 ,"전라남도 순천시 중앙로 515, 대사랑 2층 (가곡동)",57924,기타 휴게음식점,244777.2169,165750.2043
폐업,폐업,전라남도 순천시 용당동 46-7 지하1픙 ,"전라남도 순천시 충숙길 64, 지하1층 (용당동)",57935,커피숍,245832.5967,164689.8365
폐업,폐업,전라남도 순천시 풍덕동 875-14 미니스톱 ,"전라남도 순천시 남산로 145, 1층 (풍덕동)",57963,커피숍,245972.0989,160324.2289
